Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D68,LED_ARGB,MHPA0808RGBDT,57.000000,-65.750000,0.000000,top
D69,LED_ARGB,MHPA0808RGBDT,57.000000,-53.500000,0.000000,top
D70,LED_ARGB,MHPA0808RGBDT,57.000000,-67.500000,0.000000,top
D71,LED_ARGB,MHPA0808RGBDT,57.000000,-55.250000,0.000000,top
D72,LED_ARGB,MHPA0808RGBDT,57.000000,-69.250000,0.000000,top
D73,LED_ARGB,MHPA0808RGBDT,57.000000,-57.000000,0.000000,top
D74,LED_ARGB,MHPA0808RGBDT,57.000000,-71.000000,0.000000,top
D75,LED_ARGB,MHPA0808RGBDT,57.000000,-58.750000,0.000000,top
D76,LED_ARGB,MHPA0808RGBDT,57.000000,-72.750000,0.000000,top
D77,LED_ARGB,MHPA0808RGBDT,57.000000,-60.500000,0.000000,top
D78,LED_ARGB,MHPA0808RGBDT,57.000000,-74.500000,0.000000,top
D79,LED_ARGB,MHPA0808RGBDT,57.000000,-62.250000,0.000000,top
D80,LED_ARGB,MHPA0808RGBDT,57.000000,-76.250000,0.000000,top
D81,LED_ARGB,MHPA0808RGBDT,58.750000,-50.000000,0.000000,top
D82,LED_ARGB,MHPA0808RGBDT,58.750000,-64.000000,0.000000,top
D83,LED_ARGB,MHPA0808RGBDT,58.750000,-51.750000,0.000000,top
D84,LED_ARGB,MHPA0808RGBDT,58.750000,-65.750000,0.000000,top
D85,LED_ARGB,MHPA0808RGBDT,58.750000,-53.500000,0.000000,top
D86,LED_ARGB,MHPA0808RGBDT,58.750000,-67.500000,0.000000,top
D87,LED_ARGB,MHPA0808RGBDT,58.750000,-55.250000,0.000000,top
D88,LED_ARGB,MHPA0808RGBDT,58.750000,-69.250000,0.000000,top
D89,LED_ARGB,MHPA0808RGBDT,58.750000,-57.000000,0.000000,top
D90,LED_ARGB,MHPA0808RGBDT,58.750000,-71.000000,0.000000,top
D91,LED_ARGB,MHPA0808RGBDT,58.750000,-58.750000,0.000000,top
D92,LED_ARGB,MHPA0808RGBDT,58.750000,-72.750000,0.000000,top
D93,LED_ARGB,MHPA0808RGBDT,58.750000,-60.500000,0.000000,top
D94,LED_ARGB,MHPA0808RGBDT,58.750000,-74.500000,0.000000,top
D95,LED_ARGB,MHPA0808RGBDT,58.750000,-62.250000,0.000000,top
D96,LED_ARGB,MHPA0808RGBDT,58.750000,-76.250000,0.000000,top
D97,LED_ARGB,MHPA0808RGBDT,62.250000,-50.000000,0.000000,top
D98,LED_ARGB,MHPA0808RGBDT,62.250000,-64.000000,0.000000,top
D99,LED_ARGB,MHPA0808RGBDT,62.250000,-51.750000,0.000000,top
D100,LED_ARGB,MHPA0808RGBDT,62.250000,-65.750000,0.000000,top
D101,LED_ARGB,MHPA0808RGBDT,62.250000,-53.500000,0.000000,top
D102,LED_ARGB,MHPA0808RGBDT,62.250000,-67.500000,0.000000,top
D103,LED_ARGB,MHPA0808RGBDT,62.250000,-55.250000,0.000000,top
